Project,Class,Method,Line,Operator,Label,NumTestCovered,NumExecuteCovered,NumMutantAssertion,NumClassAssertion,TypeReturn,DIT,NOCh,VG,TLOC,NBD,Ce,Ca,I
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.Site,equals,81,BooleanTrueReturnValsMutator,SURVIVED,5,8,5,9,Z,1,0,12,19,3,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.Site,equals,81,NegateConditionalsMutator,KILLED,5,8,5,9,Z,1,0,12,19,3,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.Site,equals,81,NegateConditionalsMutator,KILLED,5,8,5,9,Z,1,0,12,19,3,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.Site,equals,82,NegateConditionalsMutator,KILLED,5,8,5,9,Z,1,0,12,19,3,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.Site,equals,82,NegateConditionalsMutator,KILLED,5,8,5,9,Z,1,0,12,19,3,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,getName,46,EmptyObjectReturnValsMutator,SURVIVED,1,2,1,3,Ljava/lang/String,1,0,1,3,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,getId,50,EmptyObjectReturnValsMutator,SURVIVED,1,2,1,3,Ljava/lang/Integer,1,0,1,3,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,getWideAreaCommNet,54,EmptyObjectReturnValsMutator,SURVIVED,1,2,1,3,Ljava/lang/Integer,1,0,1,3,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,getSites,58,EmptyObjectReturnValsMutator,SURVIVED,1,2,1,3,Ljava/util/List,1,0,1,3,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,getTalkGroups,62,EmptyObjectReturnValsMutator,SURVIVED,1,2,1,3,Ljava/util/List,1,0,1,3,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,equals,67,NegateConditionalsMutator,SURVIVED,2,3,2,3,Z,1,0,8,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,equals,68,NegateConditionalsMutator,KILLED,2,3,2,3,Z,1,0,8,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,equals,68,NegateConditionalsMutator,KILLED,2,3,2,3,Z,1,0,8,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,equals,72,BooleanTrueReturnValsMutator,SURVIVED,2,3,2,3,Z,1,0,8,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,equals,72,NegateConditionalsMutator,KILLED,2,3,2,3,Z,1,0,8,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,equals,72,NegateConditionalsMutator,KILLED,2,3,2,3,Z,1,0,8,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,equals,73,NegateConditionalsMutator,KILLED,2,3,2,3,Z,1,0,8,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,equals,73,NegateConditionalsMutator,KILLED,2,3,2,3,Z,1,0,8,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.System,equals,74,NegateConditionalsMutator,KILLED,2,3,2,3,Z,1,0,8,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.TalkGroup,getAlias,33,EmptyObjectReturnValsMutator,SURVIVED,2,6,2,5,Ljava/lang/String,1,0,1,3,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.TalkGroup,getId,37,EmptyObjectReturnValsMutator,SURVIVED,2,6,2,5,Ljava/lang/Integer,1,0,1,3,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.TalkGroup,equals,42,NegateConditionalsMutator,SURVIVED,3,6,3,5,Z,1,0,5,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.TalkGroup,equals,43,NegateConditionalsMutator,KILLED,3,6,3,5,Z,1,0,5,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.TalkGroup,equals,43,NegateConditionalsMutator,KILLED,3,6,3,5,Z,1,0,5,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.TalkGroup,equals,46,BooleanTrueReturnValsMutator,SURVIVED,3,6,3,5,Z,1,0,5,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.TalkGroup,equals,46,NegateConditionalsMutator,KILLED,3,6,3,5,Z,1,0,5,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.protocol.entity.TalkGroup,equals,46,NegateConditionalsMutator,KILLED,3,6,3,5,Z,1,0,5,10,1,0,1,0.0
ACAP25_961e1fa,org.anhonesteffort.p25.sample.SamplesSourceController,removeSink,162,VoidMethodCallMutator,SURVIVED,2,4,13,13,V,2,0,2,9,2,4,10,0.2857142857142857
ACAP25_961e1fa,org.anhonesteffort.p25.sample.SamplesSourceController,removeSink,165,VoidMethodCallMutator,SURVIVED,2,4,13,13,V,2,0,2,9,2,4,10,0.2857142857142857
ACAP25_961e1fa,org.anhonesteffort.p25.sample.SamplesSourceController,removeSink,166,NegateConditionalsMutator,SURVIVED,2,4,13,13,V,2,0,2,9,2,4,10,0.2857142857142857
ACAP25_961e1fa,org.anhonesteffort.p25.sample.SamplesSourceController,SamplesSourceController,41,VoidMethodCallMutator,KILLED,2,2,13,13,V,2,0,4,7,3,4,10,0.2857142857142857
ACAP25_961e1fa,org.anhonesteffort.p25.sample.SamplesSourceController,SamplesSourceController,49,NegateConditionalsMutator,KILLED,2,2,13,13,V,2,0,4,7,3,4,10,0.2857142857142857
ACAP25_961e1fa,org.anhonesteffort.p25.util.DiBitByteBufferSink,DiBitByteBufferSink,40,MathMutator,SURVIVED,1,1,3,3,V,2,0,1,4,1,1,22,0.0434782608695652
ACAP25_961e1fa,org.anhonesteffort.p25.util.DiBitByteBufferSink,getBytes,48,NullReturnValsMutator,KILLED,1,33,3,3,Ljava/nio/ByteBuffer,2,0,1,3,1,1,22,0.0434782608695652
ACAP25_961e1fa,org.anhonesteffort.p25.util.DiBitByteBufferSink,consume,53,MathMutator,SURVIVED,1,40,3,3,V,2,0,1,6,1,1,22,0.0434782608695652
ACAP25_961e1fa,org.anhonesteffort.p25.util.DiBitByteBufferSink,consume,53,MathMutator,KILLED,1,40,3,3,V,2,0,1,6,1,1,22,0.0434782608695652
ACAP25_961e1fa,org.anhonesteffort.p25.util.DiBitByteBufferSink,consume,57,MathMutator,SURVIVED,1,40,3,3,V,2,0,1,6,1,1,22,0.0434782608695652
ACAP25_961e1fa,org.anhonesteffort.p25.util.DiBitByteBufferSink,consume,60,MathMutator,KILLED,1,40,3,3,V,2,0,1,6,1,1,22,0.0434782608695652
ACAP25_961e1fa,org.anhonesteffort.p25.util.Util,greatestCommonFactor,25,PrimitiveReturnsMutator,KILLED,2,2000,2,2,I,1,0,1,3,1,1,22,0.0434782608695652
ACAP25_961e1fa,org.anhonesteffort.p25.util.YamlUtil,fromYaml,31,NullReturnValsMutator,KILLED,7,7,7,11,Ljava/lang/Object,1,0,1,3,1,1,22,0.0434782608695652
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,canCheckForRefD9,110,BooleanTrueReturnValsMutator,SURVIVED,30,302,18,55,Z,1,0,4,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,canCheckForRefD9,110,NegateConditionalsMutator,SURVIVED,30,302,18,55,Z,1,0,4,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,canCheckForRefD9,110,NegateConditionalsMutator,SURVIVED,30,302,18,55,Z,1,0,4,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,canCheckForRefD9,110,NegateConditionalsMutator,SURVIVED,30,302,18,55,Z,1,0,4,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,canCheckForRefD9,111,NegateConditionalsMutator,SURVIVED,30,302,18,55,Z,1,0,4,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,getClaimType,115,NegateConditionalsMutator,KILLED,33,113,22,55,Lorg/null0/x12/debatcher/DefaultValidator$ClaimType,1,0,3,10,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,getClaimType,116,NullReturnValsMutator,KILLED,29,105,20,55,Lorg/null0/x12/debatcher/DefaultValidator$ClaimType,1,0,3,10,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,getClaimType,117,NegateConditionalsMutator,KILLED,6,8,2,55,Lorg/null0/x12/debatcher/DefaultValidator$ClaimType,1,0,3,10,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,getClaimType,118,NullReturnValsMutator,KILLED,5,5,2,55,Lorg/null0/x12/debatcher/DefaultValidator$ClaimType,1,0,3,10,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,getLxCount,124,PrimitiveReturnsMutator,SURVIVED,30,288,16,55,I,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,getSegmentCount,128,PrimitiveReturnsMutator,SURVIVED,30,1129,16,55,I,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,idPattern,132,NegateConditionalsMutator,SURVIVED,30,108,18,55,Ljava/util/HashSet,1,0,2,6,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,idPattern,135,NullReturnValsMutator,KILLED,30,108,18,55,Ljava/util/HashSet,1,0,2,6,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,initRefD9idPattern,139,NegateConditionalsMutator,KILLED,30,108,18,55,V,1,0,3,9,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,147,NegateConditionalsMutator,SURVIVED,30,887,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,151,NegateConditionalsMutator,SURVIVED,30,887,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,162,NegateConditionalsMutator,SURVIVED,30,871,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,162,NegateConditionalsMutator,SURVIVED,30,871,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,163,VoidMethodCallMutator,SURVIVED,25,43,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,164,BooleanFalseReturnValsMutator,SURVIVED,25,43,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,166,NegateConditionalsMutator,SURVIVED,30,828,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,169,BooleanTrueReturnValsMutator,SURVIVED,30,828,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,169,NegateConditionalsMutator,KILLED,30,828,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,169,NegateConditionalsMutator,SURVIVED,30,828,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,169,NegateConditionalsMutator,KILLED,30,828,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,isAtRefD9,170,NegateConditionalsMutator,SURVIVED,30,828,18,55,Z,1,0,9,19,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,177,MathMutator,SURVIVED,30,286,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,182,NegateConditionalsMutator,SURVIVED,30,9990,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,183,NegateConditionalsMutator,SURVIVED,30,887,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,197,NegateConditionalsMutator,SURVIVED,30,9990,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,199,NegateConditionalsMutator,SURVIVED,30,9947,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,201,NegateConditionalsMutator,KILLED,30,286,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,201,NegateConditionalsMutator,KILLED,30,286,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,213,MathMutator,KILLED,30,9990,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,216,NegateConditionalsMutator,KILLED,30,9990,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,220,NegateConditionalsMutator,KILLED,30,9989,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,220,NegateConditionalsMutator,KILLED,30,9989,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,220,NegateConditionalsMutator,KILLED,30,9989,18,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,222,VoidMethodCallMutator,SURVIVED,29,285,16,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,224,NegateConditionalsMutator,KILLED,29,285,16,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readClaim,228,NegateConditionalsMutator,KILLED,29,285,16,55,V,1,0,14,40,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readFunctionGroups,242,NegateConditionalsMutator,KILLED,37,183,30,55,V,1,0,8,34,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readFunctionGroups,243,NegateConditionalsMutator,KILLED,37,96,30,55,V,1,0,8,34,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readFunctionGroups,249,NegateConditionalsMutator,KILLED,36,182,28,55,V,1,0,8,34,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readFunctionGroups,249,NegateConditionalsMutator,KILLED,36,182,28,55,V,1,0,8,34,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readFunctionGroups,252,MathMutator,KILLED,36,98,28,55,V,1,0,8,34,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readFunctionGroups,265,VoidMethodCallMutator,KILLED,34,96,24,55,V,1,0,8,34,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readFunctionGroups,267,NegateConditionalsMutator,KILLED,28,90,12,55,V,1,0,8,34,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readFunctionGroups,272,NegateConditionalsMutator,KILLED,27,89,10,55,V,1,0,8,34,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readFunctionGroups,277,VoidMethodCallMutator,SURVIVED,25,87,6,55,V,1,0,8,34,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHeader,285,MathMutator,KILLED,30,546,18,55,V,1,0,3,10,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHeader,286,NegateConditionalsMutator,KILLED,30,546,18,55,V,1,0,3,10,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,294,NegateConditionalsMutator,KILLED,30,2385,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,296,NegateConditionalsMutator,KILLED,30,2385,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,297,IncrementsMutator,SURVIVED,30,308,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,300,VoidMethodCallMutator,SURVIVED,30,308,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,301,VoidMethodCallMutator,SURVIVED,30,308,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,302,VoidMethodCallMutator,SURVIVED,30,308,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,306,NegateConditionalsMutator,SURVIVED,30,308,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,307,VoidMethodCallMutator,SURVIVED,30,145,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,308,VoidMethodCallMutator,SURVIVED,30,145,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,309,NegateConditionalsMutator,SURVIVED,30,163,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,310,VoidMethodCallMutator,SURVIVED,30,157,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,311,VoidMethodCallMutator,SURVIVED,30,157,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,316,NegateConditionalsMutator,SURVIVED,30,308,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,320,NegateConditionalsMutator,KILLED,30,414,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,321,ConditionalsBoundaryMutator,SURVIVED,30,268,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,321,NegateConditionalsMutator,SURVIVED,30,268,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,330,VoidMethodCallMutator,KILLED,30,308,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,336,MathMutator,KILLED,30,2385,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,338,NegateConditionalsMutator,SURVIVED,30,2385,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,340,VoidMethodCallMutator,KILLED,30,179,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readHierarchicalLevels,341,PrimitiveReturnsMutator,SURVIVED,30,179,18,55,I,1,0,10,48,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readInterchangeControls,349,NegateConditionalsMutator,KILLED,49,134,54,55,V,1,0,6,44,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readInterchangeControls,353,NegateConditionalsMutator,KILLED,49,112,54,55,V,1,0,6,44,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readInterchangeControls,361,MathMutator,SURVIVED,48,108,52,55,V,1,0,6,44,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readInterchangeControls,365,NegateConditionalsMutator,SURVIVED,48,108,52,55,V,1,0,6,44,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readInterchangeControls,383,VoidMethodCallMutator,KILLED,37,96,30,55,V,1,0,6,44,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readInterchangeControls,385,VoidMethodCallMutator,SURVIVED,25,84,6,55,V,1,0,6,44,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readInterchangeControls,387,NegateConditionalsMutator,KILLED,25,84,6,55,V,1,0,6,44,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readInterchangeControls,394,NegateConditionalsMutator,KILLED,23,82,2,55,V,1,0,6,44,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,405,NegateConditionalsMutator,KILLED,34,114,24,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,409,MathMutator,KILLED,34,114,24,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,413,VoidMethodCallMutator,SURVIVED,34,114,24,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,414,VoidMethodCallMutator,SURVIVED,34,114,24,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,425,NegateConditionalsMutator,KILLED,33,113,22,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,425,NegateConditionalsMutator,KILLED,33,113,22,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,427,VoidMethodCallMutator,KILLED,30,108,18,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,429,VoidMethodCallMutator,KILLED,30,108,18,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,434,VoidMethodCallMutator,SURVIVED,30,108,18,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,448,NegateConditionalsMutator,KILLED,31,111,18,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,448,NegateConditionalsMutator,KILLED,31,111,18,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,456,NegateConditionalsMutator,KILLED,29,109,14,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,463,NegateConditionalsMutator,KILLED,28,108,12,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,readTransactionSets,463,NegateConditionalsMutator,KILLED,28,108,12,55,V,1,0,11,47,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,480,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,481,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,482,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,483,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,486,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,490,NegateConditionalsMutator,KILLED,30,841,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,492,MathMutator,SURVIVED,29,553,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,493,VoidMethodCallMutator,SURVIVED,29,553,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,494,VoidMethodCallMutator,SURVIVED,29,553,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,497,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,498,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,503,MathMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,503,MathMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,503,MathMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,503,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,504,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,505,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,506,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,writeClaim,513,VoidMethodCallMutator,SURVIVED,30,288,16,55,V,1,0,2,36,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,debatch,82,NegateConditionalsMutator,KILLED,50,50,55,55,Ljava/util/Map,1,0,3,21,2,0,0,0
